,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105
beta,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
alpha,"<Parameter 'alpha', value=0.044822461014976535 +/- 0.00405, bounds=[0.01:1.0]>","<Parameter 'alpha', value=0.044822461014976535 +/- 0.00405, bounds=[0.01:1.0]>","<Parameter 'alpha', value=0.044822461014976535 +/- 0.00405, bounds=[0.01:1.0]>","<Parameter 'alpha', value=0.044822461014976535 +/- 0.00405, bounds=[0.01:1.0]>","<Parameter 'alpha', value=0.044822461014976535 +/- 0.00405, bounds=[0.01:1.0]>","<Parameter 'alpha', value=0.044822461014976535 +/- 0.00405, bounds=[0.01:1.0]>","<Parameter 'alpha', value=0.044822461014976535 +/- 0.00405, bounds=[0.01:1.0]>","<Parameter 'alpha', value=0.04245130257609625 +/- 0.00338, bounds=[0.01:1.0]>","<Parameter 'alpha', value=0.04245130257609625 +/- 0.00338, bounds=[0.01:1.0]>","<Parameter 'alpha', value=0.04245130257609625 +/- 0.00338, bounds=[0.01:1.0]>","<Parameter 'alpha', value=0.04245130257609625 +/- 0.00338, bounds=[0.01:1.0]>","<Parameter 'alpha', value=0.04245130257609625 +/- 0.00338, bounds=[0.01:1.0]>","<Parameter 'alpha', value=0.04245130257609625 +/- 0.00338, bounds=[0.01:1.0]>","<Parameter 'alpha', value=0.04245130257609625 +/- 0.00338, bounds=[0.01:1.0]>","<Parameter 'alpha', value=0.077023905344553 +/- 0.00252, bounds=[0.01:1.0]>","<Parameter 'alpha', value=0.077023905344553 +/- 0.00252, bounds=[0.01:1.0]>","<Parameter 'alpha', value=0.077023905344553 +/- 0.00252, bounds=[0.01:1.0]>","<Parameter 'alpha', value=0.077023905344553 +/- 0.00252, bounds=[0.01:1.0]>","<Parameter 'alpha', value=0.077023905344553 +/- 0.00252, bounds=[0.01:1.0]>","<Parameter 'alpha', value=0.077023905344553 +/- 0.00252, bounds=[0.01:1.0]>","<Parameter 'alpha', value=0.077023905344553 +/- 0.00252, bounds=[0.01:1.0]>","<Parameter 'alpha', value=0.08010300571250077 +/- 0.00253, bounds=[0.01:1.0]>","<Parameter 'alpha', value=0.08010300571250077 +/- 0.00253, bounds=[0.01:1.0]>","<Parameter 'alpha', value=0.08010300571250077 +/- 0.00253, bounds=[0.01:1.0]>","<Parameter 'alpha', value=0.08010300571250077 +/- 0.00253, bounds=[0.01:1.0]>","<Parameter 'alpha', value=0.08010300571250077 +/- 0.00253, bounds=[0.01:1.0]>","<Parameter 'alpha', value=0.08010300571250077 +/- 0.00253, bounds=[0.01:1.0]>","<Parameter 'alpha', value=0.08010300571250077 +/- 0.00253, bounds=[0.01:1.0]>","<Parameter 'alpha', value=0.08887801204524552 +/- 0.00191, bounds=[0.01:1.0]>","<Parameter 'alpha', value=0.08887801204524552 +/- 0.00191, bounds=[0.01:1.0]>","<Parameter 'alpha', value=0.08887801204524552 +/- 0.00191, bounds=[0.01:1.0]>","<Parameter 'alpha', value=0.08887801204524552 +/- 0.00191, bounds=[0.01:1.0]>","<Parameter 'alpha', value=0.08887801204524552 +/- 0.00191, bounds=[0.01:1.0]>","<Parameter 'alpha', value=0.08887801204524552 +/- 0.00191, bounds=[0.01:1.0]>","<Parameter 'alpha', value=0.08887801204524552 +/- 0.00191, bounds=[0.01:1.0]>","<Parameter 'alpha', value=0.09102165816449721 +/- 0.000994, bounds=[0.01:1.0]>","<Parameter 'alpha', value=0.09102165816449721 +/- 0.000994, bounds=[0.01:1.0]>","<Parameter 'alpha', value=0.09102165816449721 +/- 0.000994, bounds=[0.01:1.0]>","<Parameter 'alpha', value=0.09102165816449721 +/- 0.000994, bounds=[0.01:1.0]>","<Parameter 'alpha', value=0.09102165816449721 +/- 0.000994, bounds=[0.01:1.0]>","<Parameter 'alpha', value=0.09102165816449721 +/- 0.000994, bounds=[0.01:1.0]>","<Parameter 'alpha', value=0.09102165816449721 +/- 0.000994, bounds=[0.01:1.0]>","<Parameter 'alpha', value=0.07424284326259029 +/- 0.00054, bounds=[0.01:1.0]>","<Parameter 'alpha', value=0.07424284326259029 +/- 0.00054, bounds=[0.01:1.0]>","<Parameter 'alpha', value=0.07424284326259029 +/- 0.00054, bounds=[0.01:1.0]>","<Parameter 'alpha', value=0.07424284326259029 +/- 0.00054, bounds=[0.01:1.0]>","<Parameter 'alpha', value=0.07424284326259029 +/- 0.00054, bounds=[0.01:1.0]>","<Parameter 'alpha', value=0.07424284326259029 +/- 0.00054, bounds=[0.01:1.0]>","<Parameter 'alpha', value=0.07424284326259029 +/- 0.00054, bounds=[0.01:1.0]>","<Parameter 'alpha', value=0.08021683783696147 +/- 0.000226, bounds=[0.01:1.0]>","<Parameter 'alpha', value=0.08021683783696147 +/- 0.000226, bounds=[0.01:1.0]>","<Parameter 'alpha', value=0.08021683783696147 +/- 0.000226, bounds=[0.01:1.0]>","<Parameter 'alpha', value=0.08021683783696147 +/- 0.000226, bounds=[0.01:1.0]>","<Parameter 'alpha', value=0.08021683783696147 +/- 0.000226, bounds=[0.01:1.0]>","<Parameter 'alpha', value=0.08021683783696147 +/- 0.000226, bounds=[0.01:1.0]>","<Parameter 'alpha', value=0.08021683783696147 +/- 0.000226, bounds=[0.01:1.0]>","<Parameter 'alpha', value=0.08021352170257547 +/- 0.000708, bounds=[0.01:1.0]>","<Parameter 'alpha', value=0.08021352170257547 +/- 0.000708, bounds=[0.01:1.0]>","<Parameter 'alpha', value=0.08021352170257547 +/- 0.000708, bounds=[0.01:1.0]>","<Parameter 'alpha', value=0.08021352170257547 +/- 0.000708, bounds=[0.01:1.0]>","<Parameter 'alpha', value=0.08021352170257547 +/- 0.000708, bounds=[0.01:1.0]>","<Parameter 'alpha', value=0.08021352170257547 +/- 0.000708, bounds=[0.01:1.0]>","<Parameter 'alpha', value=0.08021352170257547 +/- 0.000708, bounds=[0.01:1.0]>","<Parameter 'alpha', value=0.07155333905576307 +/- 0.000838, bounds=[0.01:1.0]>","<Parameter 'alpha', value=0.07155333905576307 +/- 0.000838, bounds=[0.01:1.0]>","<Parameter 'alpha', value=0.07155333905576307 +/- 0.000838, bounds=[0.01:1.0]>","<Parameter 'alpha', value=0.07155333905576307 +/- 0.000838, bounds=[0.01:1.0]>","<Parameter 'alpha', value=0.07155333905576307 +/- 0.000838, bounds=[0.01:1.0]>","<Parameter 'alpha', value=0.07155333905576307 +/- 0.000838, bounds=[0.01:1.0]>","<Parameter 'alpha', value=0.07155333905576307 +/- 0.000838, bounds=[0.01:1.0]>","<Parameter 'alpha', value=0.07215755291538066 +/- 0.000695, bounds=[0.01:1.0]>","<Parameter 'alpha', value=0.07215755291538066 +/- 0.000695, bounds=[0.01:1.0]>","<Parameter 'alpha', value=0.07215755291538066 +/- 0.000695, bounds=[0.01:1.0]>","<Parameter 'alpha', value=0.07215755291538066 +/- 0.000695, bounds=[0.01:1.0]>","<Parameter 'alpha', value=0.07215755291538066 +/- 0.000695, bounds=[0.01:1.0]>","<Parameter 'alpha', value=0.07215755291538066 +/- 0.000695, bounds=[0.01:1.0]>","<Parameter 'alpha', value=0.07215755291538066 +/- 0.000695, bounds=[0.01:1.0]>","<Parameter 'alpha', value=0.08385348565577934 +/- 0.000903, bounds=[0.01:1.0]>","<Parameter 'alpha', value=0.08385348565577934 +/- 0.000903, bounds=[0.01:1.0]>","<Parameter 'alpha', value=0.08385348565577934 +/- 0.000903, bounds=[0.01:1.0]>","<Parameter 'alpha', value=0.08385348565577934 +/- 0.000903, bounds=[0.01:1.0]>","<Parameter 'alpha', value=0.08385348565577934 +/- 0.000903, bounds=[0.01:1.0]>","<Parameter 'alpha', value=0.08385348565577934 +/- 0.000903, bounds=[0.01:1.0]>","<Parameter 'alpha', value=0.08385348565577934 +/- 0.000903, bounds=[0.01:1.0]>","<Parameter 'alpha', value=0.12897557446668265 +/- 0.000619, bounds=[0.01:1.0]>","<Parameter 'alpha', value=0.12897557446668265 +/- 0.000619, bounds=[0.01:1.0]>","<Parameter 'alpha', value=0.12897557446668265 +/- 0.000619, bounds=[0.01:1.0]>","<Parameter 'alpha', value=0.12897557446668265 +/- 0.000619, bounds=[0.01:1.0]>","<Parameter 'alpha', value=0.12897557446668265 +/- 0.000619, bounds=[0.01:1.0]>","<Parameter 'alpha', value=0.12897557446668265 +/- 0.000619, bounds=[0.01:1.0]>","<Parameter 'alpha', value=0.12897557446668265 +/- 0.000619, bounds=[0.01:1.0]>","<Parameter 'alpha', value=0.08778810463036996 +/- 0.000436, bounds=[0.01:1.0]>","<Parameter 'alpha', value=0.08778810463036996 +/- 0.000436, bounds=[0.01:1.0]>","<Parameter 'alpha', value=0.08778810463036996 +/- 0.000436, bounds=[0.01:1.0]>","<Parameter 'alpha', value=0.08778810463036996 +/- 0.000436, bounds=[0.01:1.0]>","<Parameter 'alpha', value=0.08778810463036996 +/- 0.000436, bounds=[0.01:1.0]>","<Parameter 'alpha', value=0.08778810463036996 +/- 0.000436, bounds=[0.01:1.0]>","<Parameter 'alpha', value=0.08778810463036996 +/- 0.000436, bounds=[0.01:1.0]>","<Parameter 'alpha', value=0.10246522502854587 +/- 0.00071, bounds=[0.01:1.0]>","<Parameter 'alpha', value=0.10246522502854587 +/- 0.00071, bounds=[0.01:1.0]>","<Parameter 'alpha', value=0.10246522502854587 +/- 0.00071, bounds=[0.01:1.0]>","<Parameter 'alpha', value=0.10246522502854587 +/- 0.00071, bounds=[0.01:1.0]>","<Parameter 'alpha', value=0.10246522502854587 +/- 0.00071, bounds=[0.01:1.0]>","<Parameter 'alpha', value=0.10246522502854587 +/- 0.00071, bounds=[0.01:1.0]>","<Parameter 'alpha', value=0.10246522502854587 +/- 0.00071, bounds=[0.01:1.0]>",
eps,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
mu,"<Parameter 'mu', value=0.0006908442489595434 +/- 4.14e-05, bounds=[0.0:1.0]>","<Parameter 'mu', value=0.0006908442489595434 +/- 4.14e-05, bounds=[0.0:1.0]>","<Parameter 'mu', value=0.0006908442489595434 +/- 4.14e-05, bounds=[0.0:1.0]>","<Parameter 'mu', value=0.0006908442489595434 +/- 4.14e-05, bounds=[0.0:1.0]>","<Parameter 'mu', value=0.0006908442489595434 +/- 4.14e-05, bounds=[0.0:1.0]>","<Parameter 'mu', value=0.0006908442489595434 +/- 4.14e-05, bounds=[0.0:1.0]>","<Parameter 'mu', value=0.0006908442489595434 +/- 4.14e-05, bounds=[0.0:1.0]>","<Parameter 'mu', value=0.000810495011565826 +/- 3.39e-05, bounds=[0.0:1.0]>","<Parameter 'mu', value=0.000810495011565826 +/- 3.39e-05, bounds=[0.0:1.0]>","<Parameter 'mu', value=0.000810495011565826 +/- 3.39e-05, bounds=[0.0:1.0]>","<Parameter 'mu', value=0.000810495011565826 +/- 3.39e-05, bounds=[0.0:1.0]>","<Parameter 'mu', value=0.000810495011565826 +/- 3.39e-05, bounds=[0.0:1.0]>","<Parameter 'mu', value=0.000810495011565826 +/- 3.39e-05, bounds=[0.0:1.0]>","<Parameter 'mu', value=0.000810495011565826 +/- 3.39e-05, bounds=[0.0:1.0]>","<Parameter 'mu', value=0.0013304476325082248 +/- 2.62e-05, bounds=[0.0:1.0]>","<Parameter 'mu', value=0.0013304476325082248 +/- 2.62e-05, bounds=[0.0:1.0]>","<Parameter 'mu', value=0.0013304476325082248 +/- 2.62e-05, bounds=[0.0:1.0]>","<Parameter 'mu', value=0.0013304476325082248 +/- 2.62e-05, bounds=[0.0:1.0]>","<Parameter 'mu', value=0.0013304476325082248 +/- 2.62e-05, bounds=[0.0:1.0]>","<Parameter 'mu', value=0.0013304476325082248 +/- 2.62e-05, bounds=[0.0:1.0]>","<Parameter 'mu', value=0.0013304476325082248 +/- 2.62e-05, bounds=[0.0:1.0]>","<Parameter 'mu', value=0.001349649323286961 +/- 2.71e-05, bounds=[0.0:1.0]>","<Parameter 'mu', value=0.001349649323286961 +/- 2.71e-05, bounds=[0.0:1.0]>","<Parameter 'mu', value=0.001349649323286961 +/- 2.71e-05, bounds=[0.0:1.0]>","<Parameter 'mu', value=0.001349649323286961 +/- 2.71e-05, bounds=[0.0:1.0]>","<Parameter 'mu', value=0.001349649323286961 +/- 2.71e-05, bounds=[0.0:1.0]>","<Parameter 'mu', value=0.001349649323286961 +/- 2.71e-05, bounds=[0.0:1.0]>","<Parameter 'mu', value=0.001349649323286961 +/- 2.71e-05, bounds=[0.0:1.0]>","<Parameter 'mu', value=0.00143860778871574 +/- 2.11e-05, bounds=[0.0:1.0]>","<Parameter 'mu', value=0.00143860778871574 +/- 2.11e-05, bounds=[0.0:1.0]>","<Parameter 'mu', value=0.00143860778871574 +/- 2.11e-05, bounds=[0.0:1.0]>","<Parameter 'mu', value=0.00143860778871574 +/- 2.11e-05, bounds=[0.0:1.0]>","<Parameter 'mu', value=0.00143860778871574 +/- 2.11e-05, bounds=[0.0:1.0]>","<Parameter 'mu', value=0.00143860778871574 +/- 2.11e-05, bounds=[0.0:1.0]>","<Parameter 'mu', value=0.00143860778871574 +/- 2.11e-05, bounds=[0.0:1.0]>","<Parameter 'mu', value=0.0015279152566571308 +/- 1.11e-05, bounds=[0.0:1.0]>","<Parameter 'mu', value=0.0015279152566571308 +/- 1.11e-05, bounds=[0.0:1.0]>","<Parameter 'mu', value=0.0015279152566571308 +/- 1.11e-05, bounds=[0.0:1.0]>","<Parameter 'mu', value=0.0015279152566571308 +/- 1.11e-05, bounds=[0.0:1.0]>","<Parameter 'mu', value=0.0015279152566571308 +/- 1.11e-05, bounds=[0.0:1.0]>","<Parameter 'mu', value=0.0015279152566571308 +/- 1.11e-05, bounds=[0.0:1.0]>","<Parameter 'mu', value=0.0015279152566571308 +/- 1.11e-05, bounds=[0.0:1.0]>","<Parameter 'mu', value=0.0012302683233626488 +/- 6.18e-06, bounds=[0.0:1.0]>","<Parameter 'mu', value=0.0012302683233626488 +/- 6.18e-06, bounds=[0.0:1.0]>","<Parameter 'mu', value=0.0012302683233626488 +/- 6.18e-06, bounds=[0.0:1.0]>","<Parameter 'mu', value=0.0012302683233626488 +/- 6.18e-06, bounds=[0.0:1.0]>","<Parameter 'mu', value=0.0012302683233626488 +/- 6.18e-06, bounds=[0.0:1.0]>","<Parameter 'mu', value=0.0012302683233626488 +/- 6.18e-06, bounds=[0.0:1.0]>","<Parameter 'mu', value=0.0012302683233626488 +/- 6.18e-06, bounds=[0.0:1.0]>","<Parameter 'mu', value=0.0012987215871386182 +/- 2.71e-06, bounds=[0.0:1.0]>","<Parameter 'mu', value=0.0012987215871386182 +/- 2.71e-06, bounds=[0.0:1.0]>","<Parameter 'mu', value=0.0012987215871386182 +/- 2.71e-06, bounds=[0.0:1.0]>","<Parameter 'mu', value=0.0012987215871386182 +/- 2.71e-06, bounds=[0.0:1.0]>","<Parameter 'mu', value=0.0012987215871386182 +/- 2.71e-06, bounds=[0.0:1.0]>","<Parameter 'mu', value=0.0012987215871386182 +/- 2.71e-06, bounds=[0.0:1.0]>","<Parameter 'mu', value=0.0012987215871386182 +/- 2.71e-06, bounds=[0.0:1.0]>","<Parameter 'mu', value=0.0013086612424235144 +/- 8.82e-06, bounds=[0.0:1.0]>","<Parameter 'mu', value=0.0013086612424235144 +/- 8.82e-06, bounds=[0.0:1.0]>","<Parameter 'mu', value=0.0013086612424235144 +/- 8.82e-06, bounds=[0.0:1.0]>","<Parameter 'mu', value=0.0013086612424235144 +/- 8.82e-06, bounds=[0.0:1.0]>","<Parameter 'mu', value=0.0013086612424235144 +/- 8.82e-06, bounds=[0.0:1.0]>","<Parameter 'mu', value=0.0013086612424235144 +/- 8.82e-06, bounds=[0.0:1.0]>","<Parameter 'mu', value=0.0013086612424235144 +/- 8.82e-06, bounds=[0.0:1.0]>","<Parameter 'mu', value=0.0009711263962436378 +/- 1.06e-05, bounds=[0.0:1.0]>","<Parameter 'mu', value=0.0009711263962436378 +/- 1.06e-05, bounds=[0.0:1.0]>","<Parameter 'mu', value=0.0009711263962436378 +/- 1.06e-05, bounds=[0.0:1.0]>","<Parameter 'mu', value=0.0009711263962436378 +/- 1.06e-05, bounds=[0.0:1.0]>","<Parameter 'mu', value=0.0009711263962436378 +/- 1.06e-05, bounds=[0.0:1.0]>","<Parameter 'mu', value=0.0009711263962436378 +/- 1.06e-05, bounds=[0.0:1.0]>","<Parameter 'mu', value=0.0009711263962436378 +/- 1.06e-05, bounds=[0.0:1.0]>","<Parameter 'mu', value=0.0009723576696444303 +/- 8.98e-06, bounds=[0.0:1.0]>","<Parameter 'mu', value=0.0009723576696444303 +/- 8.98e-06, bounds=[0.0:1.0]>","<Parameter 'mu', value=0.0009723576696444303 +/- 8.98e-06, bounds=[0.0:1.0]>","<Parameter 'mu', value=0.0009723576696444303 +/- 8.98e-06, bounds=[0.0:1.0]>","<Parameter 'mu', value=0.0009723576696444303 +/- 8.98e-06, bounds=[0.0:1.0]>","<Parameter 'mu', value=0.0009723576696444303 +/- 8.98e-06, bounds=[0.0:1.0]>","<Parameter 'mu', value=0.0009723576696444303 +/- 8.98e-06, bounds=[0.0:1.0]>","<Parameter 'mu', value=0.0012469487867841078 +/- 1.19e-05, bounds=[0.0:1.0]>","<Parameter 'mu', value=0.0012469487867841078 +/- 1.19e-05, bounds=[0.0:1.0]>","<Parameter 'mu', value=0.0012469487867841078 +/- 1.19e-05, bounds=[0.0:1.0]>","<Parameter 'mu', value=0.0012469487867841078 +/- 1.19e-05, bounds=[0.0:1.0]>","<Parameter 'mu', value=0.0012469487867841078 +/- 1.19e-05, bounds=[0.0:1.0]>","<Parameter 'mu', value=0.0012469487867841078 +/- 1.19e-05, bounds=[0.0:1.0]>","<Parameter 'mu', value=0.0012469487867841078 +/- 1.19e-05, bounds=[0.0:1.0]>","<Parameter 'mu', value=0.001786858651983858 +/- 8.12e-06, bounds=[0.0:1.0]>","<Parameter 'mu', value=0.001786858651983858 +/- 8.12e-06, bounds=[0.0:1.0]>","<Parameter 'mu', value=0.001786858651983858 +/- 8.12e-06, bounds=[0.0:1.0]>","<Parameter 'mu', value=0.001786858651983858 +/- 8.12e-06, bounds=[0.0:1.0]>","<Parameter 'mu', value=0.001786858651983858 +/- 8.12e-06, bounds=[0.0:1.0]>","<Parameter 'mu', value=0.001786858651983858 +/- 8.12e-06, bounds=[0.0:1.0]>","<Parameter 'mu', value=0.001786858651983858 +/- 8.12e-06, bounds=[0.0:1.0]>","<Parameter 'mu', value=0.0012227181854878588 +/- 5.19e-06, bounds=[0.0:1.0]>","<Parameter 'mu', value=0.0012227181854878588 +/- 5.19e-06, bounds=[0.0:1.0]>","<Parameter 'mu', value=0.0012227181854878588 +/- 5.19e-06, bounds=[0.0:1.0]>","<Parameter 'mu', value=0.0012227181854878588 +/- 5.19e-06, bounds=[0.0:1.0]>","<Parameter 'mu', value=0.0012227181854878588 +/- 5.19e-06, bounds=[0.0:1.0]>","<Parameter 'mu', value=0.0012227181854878588 +/- 5.19e-06, bounds=[0.0:1.0]>","<Parameter 'mu', value=0.0012227181854878588 +/- 5.19e-06, bounds=[0.0:1.0]>","<Parameter 'mu', value=0.0013949640141718844 +/- 8.45e-06, bounds=[0.0:1.0]>","<Parameter 'mu', value=0.0013949640141718844 +/- 8.45e-06, bounds=[0.0:1.0]>","<Parameter 'mu', value=0.0013949640141718844 +/- 8.45e-06, bounds=[0.0:1.0]>","<Parameter 'mu', value=0.0013949640141718844 +/- 8.45e-06, bounds=[0.0:1.0]>","<Parameter 'mu', value=0.0013949640141718844 +/- 8.45e-06, bounds=[0.0:1.0]>","<Parameter 'mu', value=0.0013949640141718844 +/- 8.45e-06, bounds=[0.0:1.0]>","<Parameter 'mu', value=0.0013949640141718844 +/- 8.45e-06, bounds=[0.0:1.0]>",
